,code,title
1834,CIV3285,Engineering hydrology
1835,CIV3294,Structural design
1836,CIV4100,Autonomous vehicle systems
1837,CIV4210,Project A
1838,CIV4211,Project B
1839,CIV4212,Civil and environmental engineering practice
1840,CIV4234,Advanced structural analysis
1841,CIV4235,Advanced structural design
1842,CIV4248,Ground hazards engineering
1843,CIV4249,Foundation engineering
1844,CIV4261,Integrated urban water management
1845,CIV4268,Water resources management
1846,CIV4280,Bridge design and assessment
1847,CIV4283,Transport planning
1848,CIV4284,Traffic systems
1849,CIV4286,Project management for civil engineers
1850,CIV4288,Water treatment
1851,CIV4293,Transport planning for Asian cities
1852,CIV5121,Building structures and technology
1853,CIV5134,Advanced structural analysis
1854,CIV5135,Advanced structural design
1855,CIV5147,Advanced geomechanics
1856,CIV5148,Ground hazards engineering
1857,CIV5149,Foundation engineering
1858,CIV5170,Bridge design and assessment
1859,CIV5177,Advanced road engineering
1860,CIV5178,Advanced water treatment
1861,CIV5301,Advanced traffic engineering
1862,CIV5302,Traffic engineering and management
1863,CIV5303,Applied transport data analysis
1864,CIV5304,Intelligent transport systems
1865,CIV5305,Travel demand modelling
1866,CIV5308,Transport and traffic systems project
1867,CIV5309,Transport and traffic data
1868,CIV5313,Asset management
1869,CIV5314,Planning urban mobility futures
1870,CIV5315,Applied transport economics
1871,CIV5316,Fundamentals of urban public transport
1872,CIV5318,Intelligent transportation systems: engineering and management
1873,CIV5321,Sustainable transportation systems planning
1874,CIV5322,Urban public transportation systems
1875,CIV5323,Project risk management
1876,CIV5406,Modelling transportation systems
1877,CIV5801,Green building
1878,CIV5881,Ground water hydraulics
1879,CIV5882,Flood hydraulics and hydrology
1880,CIV5883,Surface water hydrology
1881,CIV5884,Water sensitive stormwater design
1882,CIV5885,Infrastructure dynamics
1883,CIV5886,Infrastructure geomechanics
1884,CIV5887,Infrastructure rehabilitation and monitoring
1885,CIV5888,Advanced computational methods
1886,CIV5889,Infrastructure project
1887,CIV5899,Infrastructure information management
1888,CIV5901,Geotechnical analysis and design
1889,CIV5902,Geotechnical engineering and construction
1890,CIV6121,Building structures and technology
1891,CIV6134,Advanced structural analysis
1892,CIV6135,Advanced structural design
1893,CIV6147,Advanced geomechanics
1894,CIV6148,Ground hazards engingeering
1895,CIV6149,Foundation engineering
1896,CIV6170,Bridge design and assessment
1897,CIV6177,Road engineering
1898,CIV6178,Advanced water treatment
1899,CIV6301,Advanced traffic engineering
1900,CIV6302,Traffic engineering and management
1901,CIV6305,Travel demand modelling
1902,CIV6314,Planning urban mobility futures
1903,CIV6801,Green building
1904,CIV6881,Ground water hydraulics
1905,CIV6882,Flood hydraulics and hydrology
1906,CIV6883,Surface water hydrology
1907,CIV6884,Water sensitive stormwater design
1908,CIV6885,Infrastructure dynamics
1909,CIV6886,Infrastructure geomechanics
1910,CIV6887,Infrastructure rehabilitation and monitoring
1911,CIV6888,Advanced computational methods
1912,CIV6899,Infrastructure information management
1913,CMH5001,Mental health practice essentials
1914,CMH5002,The context for mental health practice
1915,CMH5003,Concepts in mental health and illness
1916,CMH5004,Recovery oriented mental health practice
1917,COL1001,Collaborative design studio 1
1918,COL3001,Collaborative design studio 4
1919,COL3002,Collaborative design studio 5
1920,CPS5001,Psychoanalytic and developmental theories 1
1921,CPS5002,Normal developmental observation
1922,CPS5003,Psychoanalytic and developmental theories 2
1923,CPS5004,Psychodynamic assessment of children and adolescents
1924,CPS5005,Principles of child psychotherapy
1925,CPS5006,Principles of adolescent psychotherapy
1926,CPS5007,Principles of short term therapy
1927,CPS5008,Principles of working with parents
1928,CRU0001,Research
1929,DEH1001,Education exchange 1
1930,DEH1002,Education exchange 2
1931,DEH1003,Education exchange 3
1932,DEH1004,Education exchange 4
1933,DEH2001,Education exchange 1
1934,DEH2002,Education exchange 2
1935,DEH2003,Education exchange 3
1936,DEH2004,Education exchange 4
1937,DEH3001,Education exchange 1
1938,DEH3002,Education exchange 2
1939,DEH3003,Education exchange 3
1940,DEH3004,Education exchange 4
1941,DEH4001,Education exchange 1
1942,DEH4002,Education exchange 2
1943,DEH4003,Education exchange 3
1944,DEH4004,Education exchange 4
1945,DEV2011,Early human development from cells to tissues
1946,DEV2022,Human anatomy and development: Tissues and body systems
1947,DEV3011,Fundamentals of developmental processes
1948,DEV3022,Developmental and anatomical basis of human health and disease
1949,DEV3032,Stem cells and the foundations of life
1950,DEV3990,Action in anatomy and developmental biology research project
1951,DGN1104,Interdisciplinary design studio 2
1952,DGN2000,Interdisciplinary design
1953,DGN2004,Interdisciplinary design studio 4
1954,DGN2021,Design ethnography
1955,DGN2031,Designing in complexity
1956,DGN2040,Creative sustainability
1957,DGN2500,Design thinking for global challenges
1958,DGN3105,Interdisciplinary design studio 5
1959,DGN3106,Interdisciplinary design studio 6
1960,DGN3203,Design for culture and heritage
1961,DGN4111,Design honours studio project part 1
1962,DGN4112,Design honours studio project part 2
1963,DGN4500,Design thinking approaches
1964,DGN5103,Design practice as research
1965,DGN5203,Design for culture and heritage
1966,DGN5204,Design for social impact
1967,DIS1704,Web design
1968,DIS2105,Digital imaging
1969,DIS2601,Digital audio/video
1970,DIS2904,3D modelling
1971,DIS3906,Digital publication
1972,DIS4201,3D modelling and virtual space
1973,DIS4604,Digital audio/video
1974,DIS5201,3D animation
1975,DIS5604,Digital audio/video 2
1976,DPSY5101,Psychopathology part 1
1977,DPSY5102,Psychological assessment part 1
1978,DPSY5103,Research methods in professional psychology
1979,DPSY5104,Ethics and professional practice
1980,DPSY5105,Clinical developmental psychology
1981,DPSY5161,Ethics and professional practice in neuropsychology
1982,DPSY5162,Neuroanatomy for the clinical neuropsychologist
1983,DPSY5201,Psychopathology part 2
1984,DPSY5203,Theories and techniques of intervention part 1
1985,DPSY5261,Neuropsychological models of cognition and behaviour part 1
1986,DPSY5262,Case analysis and professional practice in neuropsychology 1
1987,DPSY5263,Neuropsychological assessment
1988,DPSY5265,Neuropsychological syndromes
1989,DPSY5299,Introductory practicum
1990,DPSY6103,Theories and techniques of intervention part 2
1991,DPSY6105,Psychopharmacology
1992,DPSY6107,Health psychology and behavioural medicine
1993,DPSY6162,Case analysis and professional practice in neuropsychology 2
1994,DPSY6199,Intermediate practicum
1995,DPSY6204,Clinical neuropsychology
1996,DPSY6261,Developmental neuropsychology
1997,DPSY6262,Case analysis and professional practice in neuropsychology 3
1998,DPSY6263,Recovery of function and rehabilitation after brain injury
1999,DPSY6299,Advanced practicum
2000,DPSY6399,Specialised clinical practicum
2001,DPSY7131,Advanced clinical psychology: General
2002,DPSY7141,"Advanced clinical psychology: Child, adolescent and family"
2003,DPSY7199,Advanced specialised practicum
2004,DRU0001,Research in education
2005,DRU0005,Research in psychology
2006,DRU0006,Research in human movement
2007,DWG1201,Drawing 1
2008,DWG2509,Drawing: the body
2009,DWG2519,Drawing: anatomy
2010,DWG2784,Drawing in Tuscany
2011,DWG3518,Drawing: Advanced studies 2
2012,EAE1011,"Earth, atmosphere and environment 1"
2013,EAE1022,"Earth, atmosphere and environment 2"
2014,EAE2011,Environmental problem solving and visualisation
2015,EAE2111,Introduction to climate science
2016,EAE2122,Introduction to atmospheric physics and dynamics
2017,EAE2322,Environmental earth science
2018,EAE2511,Deep earth processes
2019,EAE2522,Earth surface dynamics
2020,EAE2532,Field geology and geological mapping
2021,EAE3000,"Earth, atmosphere and environment research project"
2022,EAE3010,"Earth, atmosphere and environment: Special topics"
2023,EAE3012,Geographical information systems and remote sensing
2024,EAE3022,Hydrogeology
2025,EAE3032,"Geophysical interpretations in geoscience, geography and environmental science"
2026,EAE3051,Palaeoclimatology: Discovering Earth's past climate
2027,EAE3111,Climate dynamics
2028,EAE3121,Physical meteorology
2029,EAE3132,"Future climates: Projections, impacts and adaptation"
2030,EAE3152,Dynamical meteorology
2031,EAE3311,Oceans and coasts
2032,EAE3321,Soils and land management
2033,EAE3331,Catchment hydrology
2034,EAE3342,Environmental cycles on our living planet
2035,EAE3512,Geoscience: Ore deposits and metals of the future
2036,EAE3531,Geoscience: Deformation of the crust
2037,EAE3540,Geology in the field
2038,EAE3541,Geoscience: Igneous and metamorphic processes
2039,EAE3900,"Landscape, environment and sustainability in Italy"
2040,EAE4000,Atmospheric science research project A
2041,EAE4001,Atmospheric science research project B
2042,EAE4010,Earth science research project A
2043,EAE4011,Earth science research project B
2044,EAE4020,Statistics for climate dynamics
2045,EAE4021,Advanced dynamical meteorology
2046,EAE4022,General circulation of the atmosphere
2047,EAE4023,Atmospheric modelling
2048,EAE4024,Boundary layer meteorology	
2049,EAE4025,Ocean circulation and dynamics
2050,EAE4026,Remote sensing of the atmosphere
2051,EAE4027,Climate models: what are they good for?
2052,EAE4060,Advanced field geology
2053,EAE4061,Geology and tectonics of New Zealand
2054,EAE4062,Applied analytical geochemistry
2055,EAE4063,Mineral exploration simulation
2056,EAE4064,Contemporary environmental earth science problems
2057,EAE4066,Applied geophysics and earth imaging
2058,EAE4067,Remote sensing
2059,EAE4068,Spatial data analysis
2060,EAE4069,"3D data analytics, geological and resource modelling"
2061,EAE4070,Coursework Victorian Institute of Earth and Planetary Sciences
2062,EAE4100,"Earth, atmosphere and environment honours research project"
2063,EAE4110,"Earth, atmosphere and environment honours research project part-time A"
2064,EAE4120,"Earth, atmosphere and environment honours research project part-time B"
2065,EAE4200,"Earth, atmosphere and environment honours coursework"
2066,EAE4210,"Earth, atmosphere and environment honours coursework part-time A"
2067,EAE4220,"Earth, atmosphere and environment honours coursework part-time B"
2068,EAE5000,Advanced atmospheric science research project A
2069,EAE5001,Advanced atmospheric science research project B
2070,EAE5010,Advanced earth science research project A
2071,EAE5011,Advanced earth science research project B
2072,EAE5020,Statistics for climate dynamics
2073,EAE5021,Advanced dynamical meteorology
2074,EAE5022,General circulation of the atmosphere
2075,EAE5023,Atmospheric modelling
2076,EAE5024,Boundary layer meteorology
2077,EAE5025,Ocean circulation and dynamics
2078,EAE5026,Remote sensing of the atmosphere
2079,EAE5027,Climate models: what are they good for?
2080,EAE5060,Advanced field geology
2081,EAE5061,Geology and tectonics of New Zealand
2082,EAE5062,Applied analytical geochemistry
2083,EAE5063,Mineral exploration simulation
2084,EAE5064,Contemporary environmental earth science problems
2085,EAE5066,Applied geophysics and earth imaging
2086,EAE5067,Remote sensing
2087,EAE5068,Spatial data analysis
2088,EAE5069,"3D data analytics, geological and resource modelling"
2089,EAE5070,Coursework Victorian institute of earth and planetary sciences
2090,EAE5258,Geographical information systems (GIS) for environmental science
2091,EAE5900,"Landscape, environment and sustainability in Italy"
2092,ECB1101,Introductory microeconomics
2093,ECB1102,Introductory macroeconomics
2094,ECB2330,Macroeconomic policy
2095,ECB2731,Managerial economics
2096,ECB3121,Economics of international trade and finance
2097,ECB3143,Economics of money and banking
2098,ECC1000,Principles of microeconomics
2099,ECC1100,Principles of macroeconomics
2100,ECC1550,Introduction to quantitative skills for social sciences
2101,ECC2000,Intermediate microeconomics
